,model,score,task,category,question_id
1858,qwen-32b,0.0,math_comp,math,b33a5450070dc69e175a6f058b544e2428b76a649cccc819957796b5fe5ec1d2
1859,gemma-3-12b-it,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1860,gemma-3-1b-it,0.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1861,gemma-3-4b-it,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1862,llama-3.1-70b-instruct,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1863,llama-3.1-8b-instruct,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1864,llama-3.2-1b-instruct,0.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1865,llama-3.2-3b-instruct,0.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1866,mistral-24b,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1867,mistral-7b,0.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1868,qwen-2.5-3b-instruct,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1869,qwen-32b,100.0,math_comp,math,b40b266b5cc010ecdcc65fe95c3c708e3290e86e7380680ec31100af394c7065
1870,gemma-3-12b-it,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1871,gemma-3-1b-it,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1872,gemma-3-4b-it,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1873,llama-3.1-70b-instruct,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1874,llama-3.1-8b-instruct,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1875,llama-3.2-1b-instruct,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1876,llama-3.2-3b-instruct,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1877,mistral-24b,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1878,mistral-7b,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1879,qwen-2.5-3b-instruct,0.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1880,qwen-32b,100.0,math_comp,math,c2845f454270252a71d8fb42910485cbfb1ff5e3c53a077ed877736d8d231547
1881,gemma-3-12b-it,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1882,gemma-3-1b-it,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1883,gemma-3-4b-it,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1884,llama-3.1-70b-instruct,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1885,llama-3.1-8b-instruct,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1886,llama-3.2-1b-instruct,0.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1887,llama-3.2-3b-instruct,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1888,mistral-24b,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1889,mistral-7b,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1890,qwen-2.5-3b-instruct,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1891,qwen-32b,100.0,math_comp,math,c75db27aae25088504b3f787d14189b555110a78bad9f8cd5c988b2dedbeb13b
1892,gemma-3-12b-it,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1893,gemma-3-1b-it,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1894,gemma-3-4b-it,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1895,llama-3.1-70b-instruct,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1896,llama-3.1-8b-instruct,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1897,llama-3.2-1b-instruct,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1898,llama-3.2-3b-instruct,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1899,mistral-24b,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1900,mistral-7b,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1901,qwen-2.5-3b-instruct,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1902,qwen-32b,0.0,math_comp,math,ce3ea859fc950bc8fe9b762bcdffd4e6d56e92d22c8962f9e9d2fc69833d687d
1903,gemma-3-12b-it,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1904,gemma-3-1b-it,0.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1905,gemma-3-4b-it,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1906,llama-3.1-70b-instruct,0.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1907,llama-3.1-8b-instruct,0.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1908,llama-3.2-1b-instruct,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1909,llama-3.2-3b-instruct,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1910,mistral-24b,0.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1911,mistral-7b,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1912,qwen-2.5-3b-instruct,0.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1913,qwen-32b,100.0,math_comp,math,d0c980aebcd77906165ddd14c8257261266bdf444378f3e881f7d8ed76ad2a56
1914,gemma-3-12b-it,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1915,gemma-3-1b-it,0.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1916,gemma-3-4b-it,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1917,llama-3.1-70b-instruct,0.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1918,llama-3.1-8b-instruct,0.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1919,llama-3.2-1b-instruct,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1920,llama-3.2-3b-instruct,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1921,mistral-24b,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1922,mistral-7b,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1923,qwen-2.5-3b-instruct,0.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1924,qwen-32b,100.0,math_comp,math,d27740f4621f3330ab94b3070798bb5ef0b242a6c41f476ca8033806b979411d
1925,gemma-3-12b-it,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1926,gemma-3-1b-it,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1927,gemma-3-4b-it,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1928,llama-3.1-70b-instruct,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1929,llama-3.1-8b-instruct,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1930,llama-3.2-1b-instruct,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1931,llama-3.2-3b-instruct,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1932,mistral-24b,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1933,mistral-7b,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1934,qwen-2.5-3b-instruct,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1935,qwen-32b,0.0,math_comp,math,dc1e7754534de44adc73fb52a5bb8669fe2828e61e0069b834a8a6942ad952c5
1936,gemma-3-12b-it,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1937,gemma-3-1b-it,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1938,gemma-3-4b-it,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1939,llama-3.1-70b-instruct,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1940,llama-3.1-8b-instruct,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1941,llama-3.2-1b-instruct,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1942,llama-3.2-3b-instruct,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1943,mistral-24b,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1944,mistral-7b,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1945,qwen-2.5-3b-instruct,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1946,qwen-32b,0.0,math_comp,math,dc61514611f3e66224bed21b2c53594e61057805ea6a429bad3b0f903ea8aad0
1947,gemma-3-12b-it,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1948,gemma-3-1b-it,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1949,gemma-3-4b-it,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1950,llama-3.1-70b-instruct,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1951,llama-3.1-8b-instruct,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1952,llama-3.2-1b-instruct,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1953,llama-3.2-3b-instruct,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1954,mistral-24b,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1955,mistral-7b,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1956,qwen-2.5-3b-instruct,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1957,qwen-32b,0.0,math_comp,math,dcd453878def23546849af1ff2d3d6e538acf2d233f9106753e15f1ed3f4f4b6
1958,gemma-3-12b-it,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1959,gemma-3-1b-it,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1960,gemma-3-4b-it,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1961,llama-3.1-70b-instruct,100.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1962,llama-3.1-8b-instruct,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1963,llama-3.2-1b-instruct,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1964,llama-3.2-3b-instruct,100.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1965,mistral-24b,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1966,mistral-7b,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1967,qwen-2.5-3b-instruct,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1968,qwen-32b,0.0,math_comp,math,ed72fb1ead284e7f16d6ba2547f69a7ce33fff6e47ab8ce2e8b4236e4beced6f
1969,gemma-3-12b-it,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1970,gemma-3-1b-it,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1971,gemma-3-4b-it,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1972,llama-3.1-70b-instruct,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1973,llama-3.1-8b-instruct,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1974,llama-3.2-1b-instruct,0.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1975,llama-3.2-3b-instruct,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1976,mistral-24b,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1977,mistral-7b,0.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1978,qwen-2.5-3b-instruct,0.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1979,qwen-32b,100.0,math_comp,math,f4942a722c5d82b6a6c0cf8122d600af4c88105f3f7416e48c2c99ebdeecaed5
1980,gemma-3-12b-it,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1981,gemma-3-1b-it,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1982,gemma-3-4b-it,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1983,llama-3.1-70b-instruct,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1984,llama-3.1-8b-instruct,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1985,llama-3.2-1b-instruct,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1986,llama-3.2-3b-instruct,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1987,mistral-24b,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1988,mistral-7b,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1989,qwen-2.5-3b-instruct,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1990,qwen-32b,0.0,math_comp,math,fa4e47d5ff4bd1342911076839d96ba67b0f72552ec574f17b7574ec7ef28fed
1991,gemma-3-12b-it,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1992,gemma-3-1b-it,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1993,gemma-3-4b-it,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1994,llama-3.1-70b-instruct,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1995,llama-3.1-8b-instruct,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1996,llama-3.2-1b-instruct,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1997,llama-3.2-3b-instruct,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1998,mistral-24b,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
1999,mistral-7b,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
2000,qwen-2.5-3b-instruct,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
2001,qwen-32b,0.0,math_comp,math,fb45eb5248b632b5e95637a9aa380d23f7d164472ade18daac4efa033cabd512
2002,gemma-3-12b-it,41.6666666666666,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2003,gemma-3-1b-it,25.0,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2004,gemma-3-4b-it,25.0,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2005,llama-3.1-70b-instruct,25.0,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2006,llama-3.1-8b-instruct,16.6666666666666,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2007,llama-3.2-1b-instruct,16.6666666666666,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2008,llama-3.2-3b-instruct,25.0,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2009,mistral-24b,25.0,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2010,mistral-7b,33.3333333333333,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2011,qwen-2.5-3b-instruct,41.6666666666666,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2012,qwen-32b,41.6666666666666,simplify,instruction_following,0503923535fbd8badfb2ccf38989b36a8ecaa2eda332a4b515bb13932421fecd
2013,gemma-3-12b-it,100.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2014,gemma-3-1b-it,25.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2015,gemma-3-4b-it,100.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2016,llama-3.1-70b-instruct,100.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2017,llama-3.1-8b-instruct,37.5,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2018,llama-3.2-1b-instruct,25.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2019,llama-3.2-3b-instruct,37.5,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2020,mistral-24b,37.5,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2021,mistral-7b,37.5,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2022,qwen-2.5-3b-instruct,25.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2023,qwen-32b,100.0,simplify,instruction_following,0996be1780ea1ac0e68d98e0bed513b23ec11b212c3461884e28c3a752a00efc
2024,gemma-3-12b-it,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2025,gemma-3-1b-it,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2026,gemma-3-4b-it,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2027,llama-3.1-70b-instruct,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2028,llama-3.1-8b-instruct,25.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2029,llama-3.2-1b-instruct,25.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2030,llama-3.2-3b-instruct,25.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2031,mistral-24b,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2032,mistral-7b,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2033,qwen-2.5-3b-instruct,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2034,qwen-32b,100.0,simplify,instruction_following,0e3720b5a1a1a2c62bbdf378ec61629fe6c93938afd69454e92e6b87ed9e9823
2035,gemma-3-12b-it,25.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2036,gemma-3-1b-it,25.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2037,gemma-3-4b-it,37.5,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2038,llama-3.1-70b-instruct,37.5,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2039,llama-3.1-8b-instruct,25.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2040,llama-3.2-1b-instruct,0.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2041,llama-3.2-3b-instruct,12.5,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2042,mistral-24b,37.5,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2043,mistral-7b,12.5,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2044,qwen-2.5-3b-instruct,0.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2045,qwen-32b,25.0,simplify,instruction_following,13387ce0db59d53e6fad49b8356fcb3cb58cb4582bd299efd90b5eedbadb0f04
2046,gemma-3-12b-it,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2047,gemma-3-1b-it,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2048,gemma-3-4b-it,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2049,llama-3.1-70b-instruct,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2050,llama-3.1-8b-instruct,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2051,llama-3.2-1b-instruct,25.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2052,llama-3.2-3b-instruct,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2053,mistral-24b,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2054,mistral-7b,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2055,qwen-2.5-3b-instruct,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2056,qwen-32b,100.0,simplify,instruction_following,1b5fe52ce32803fee6244bb9f3af341e20f4ba1d91f7563d4ae906ef6edd51ce
2057,gemma-3-12b-it,100.0,simplify,instruction_following,1d5e9498696d690af72db04177e8469a9fc8adb1b85228735878a9650abd8ae7
